;代码	x	y	名称	        范围	数量	时间
64	150	150     魔龙射手        250     25      10
64	150	150     魔龙射手1       250     25      10
64	150	150     魔龙射手2       250     5       20


;龙源血路
65	100	100	魔龙刀兵	250	20	10
65	100	100	魔龙破甲兵	250	20	10
65      100     100     魔龙射手        250     20      10
65	100	100	魔龙刀兵	250	20	10
65	100	100	魔龙破甲兵	250	20	10
65      100     100     魔龙射手        250     20      10
65	100	100	魔龙刀兵1	250	5	20
65	100	100	魔龙破甲兵1	250	5	20
65      100     100     魔龙射手1       250     5       20
65	100	100	魔龙刀兵2	250	5	30
65	100	100	魔龙破甲兵2	250	5	30
65      100     100     魔龙射手2       250     5       30
65      100     100     魔龙力士        250     1       60     1    249
65      100     100     魔龙巨蛾        250     1       60     1    249
65      100     100     魔龙战将        250     1       60     1    249


;魔龙血域
66	150	150	魔龙刀兵	250	40	5
66	150	150	魔龙刀兵	250	40	5
66	150	150	魔龙破甲兵	250	40	5
66	150	150	魔龙破甲兵	250	40	5
66	150	150	魔龙射手	250	40	5
66	150	150	魔龙射手	250	40	5
;特殊
66	150	150	魔龙刀兵1	250	30	10
66	150	150	魔龙刀兵2	250	5	20
66	150	150	魔龙破甲兵1	250	30	10
66	150	150	魔龙破甲兵2	250	5	20
66	150	150	魔龙射手1	250	30	10
66	150	150	魔龙射手2	250	5	20
66	150	150	魔龙力士	250	1	60
66	150	150	魔龙巨蛾	250	1	60
66	150	150	魔龙战将	250	1	60
66	215	74	魔龙教主	0	1	120

;魔龙殿
EM300	14	16	魔龙战将	5	1	60 
EM300	14	16	魔龙力士	5	1	70
EM300	14	16	魔龙巨蛾	5	1	80
EM300	14	16	暗之魔龙战将	5	1	90
EM300	14	16	暗之魔龙力士	5	1	100
EM300	14	16	暗之魔龙巨蛾	5	1	110
EM300	14	16	魔龙教主	5	1	120

;魔龙秘境
F003    45      61	魔龙刀兵	250	10	5
F003    45      61	魔龙破甲兵	250	10	5
F003    45      61	魔龙射手	250	10	5
F003    45      61	魔龙刀兵1	250	5	10
F003    45      61	魔龙刀兵2	250	2	20
F003    45      61	魔龙破甲兵1	250	5	10
F003    45      61	魔龙破甲兵2	250	2	20
F003    45      61	魔龙射手1	250	5	10
F003    45      61	魔龙射手2	250	2	20
F003    45      61      魔龙战将        150     1       15      1       249
F003    45      61      魔龙力士        150     1       15      1       249
F003    45      61      魔龙巨蛾        150     1       15      1       249
F003    45      61      暗之魔龙战将    150     1       30      1       249
F003    45      61      暗之魔龙力士    150     1       30      1       249
F003    45      61      暗之魔龙巨蛾    150     1       30      1       249
F003	45	61	魔龙教主	0	1	60	1	249
F003	45	61	暗之魔龙教主	0	1	120	1	249

F003	30	34	千年树妖	0	1	30
F003	27	46	千年树妖	0	1	30
F003	26	57	千年树妖	0	1	30
F003	36	76	千年树妖	0	1	30
F003	48	78	千年树妖	0	1	30
F003	55	61	千年树妖	0	1	30
F003	70	46	千年树妖	0	1	30
F003	66	36	千年树妖	0	1	30
F003	54	31	千年树妖	0	1	30
F003	40	34	千年树妖	0	1	30



;石原
bsr03   75      98      石原秃鹫        200     20      10
bsr03   75      98      兽人巡逻兵      200     20      15
bsr03   75      98      兽人长矛兵      200     20      20
bsr03   75      98      兽人狂战士      200     20      25
bsr03   75      98      兽人驯兽师      200     20      30
bsr03   75      98      兽人骑兵        200     20      35
bsr03   75      98      兽人巫医        200     20      40
bsr03   75      98      兽人厨师        200     20      45

bsr03   135      162      石原秃鹫        200     20      10
bsr03   135      162      兽人巡逻兵      200     20      15
bsr03   135      162      兽人长矛兵      200     20      20
bsr03   135      162      兽人狂战士      200     20      25
bsr03   135      162      兽人驯兽师      200     20      30
bsr03   135      162      兽人骑兵        200     20      35
bsr03   135      162      兽人巫医        200     20      40
bsr03   135      162      兽人厨师        200     20      45

bsr03   200      221      石原秃鹫        200     20      10
bsr03   200      221      兽人巡逻兵      200     20      15
bsr03   200      221      兽人长矛兵      200     20      20
bsr03   200      221      兽人狂战士      200     20      25
bsr03   200      221      兽人驯兽师      200     20      30
bsr03   200      221      兽人骑兵        200     20      35
bsr03   200      221      兽人巫医        200     20      40
bsr03   200      221      兽人厨师        200     20      45

bsr03   261      141      石原秃鹫        200     20      10
bsr03   261      141      兽人巡逻兵      200     20      15
bsr03   261      141      兽人长矛兵      200     20      20
bsr03   261      141      兽人狂战士      200     20      25
bsr03   261      141      兽人驯兽师      200     20      30
bsr03   261      141      兽人骑兵        200     20      35
bsr03   261      141      兽人巫医        200     20      40
bsr03   261      141      兽人厨师        200     20      45

bsr03   183      325      石原秃鹫        200     20      10
bsr03   183      325      兽人巡逻兵      200     20      15
bsr03   183      325      兽人长矛兵      200     20      20
bsr03   183      325      兽人狂战士      200     20      25
bsr03   183      325      兽人驯兽师      200     20      30
bsr03   183      325      兽人骑兵        200     20      35
bsr03   183      325      兽人巫医        200     20      40
bsr03   183      325      兽人厨师        200     20      45

bsr03   315      382      石原秃鹫        200     20      10
bsr03   315      382      兽人巡逻兵      200     20      15
bsr03   315      382      兽人长矛兵      200     20      20
bsr03   315      382      兽人狂战士      200     20      25
bsr03   315      382      兽人驯兽师      200     20      30
bsr03   315      382      兽人骑兵        200     20      35
bsr03   315      382      兽人巫医        200     20      40
bsr03   315      382      兽人厨师        200     20      45

bsr03   427      203      石原秃鹫        200     20      10
bsr03   427      203      兽人巡逻兵      200     20      15
bsr03   427      203      兽人长矛兵      200     20      20
bsr03   427      203      兽人狂战士      200     20      25
bsr03   427      203      兽人驯兽师      200     20      30
bsr03   427      203      兽人骑兵        200     20      35
bsr03   427      203      兽人巫医        200     20      40
bsr03   427      203      兽人厨师        200     20      45

bsr03   378      304      兽人战将        0       1       60 249
bsr03   393      299      兽人战将        0       1       60 249
bsr03   396      279      兽人战将        0       1       60 249
bsr03   376      273      兽人战将        0       1       60 249

bsr03   376      273      兽人巡逻兵        20       20       15
bsr03   376      273      兽人长矛兵        20       20       20
bsr03   376      273      兽人狂战士        20       20       25
bsr03   376      273      兽人驯兽师        20       20       30
bsr03   376      273      兽人骑兵          20       20       35
bsr03   376      273      兽人巫医          20       20       40
bsr03   376      273      兽人厨师          20       20       45

;石原洞穴
bsr01   142      159      楔蛾              100      20       10
bsr01   142      159      兽人矿工          200      5       10
bsr01   142      159      兽人长矛兵        200      5       10
bsr01   142      159      兽人巡逻兵        200      5       10
bsr01   142      159      兽人巫医          200      5       10

bsr01   168      121      楔蛾              100      20       10
bsr01   168      121      兽人矿工          200      5       10
bsr01   168      121      兽人长矛兵        200      5       10
bsr01   168      121      兽人巡逻兵        200      5       10
bsr01   168      121      兽人巫医          200      5       10

bsr01   182      67       楔蛾              100      20       10
bsr01   182      67       兽人矿工          200      5       10
bsr01   182      67       兽人长矛兵        200      5       10
bsr01   182      67       兽人巡逻兵        200      5       10
bsr01   182      67       兽人巫医          200      5       10

bsr01   155      32       楔蛾              100      20       10
bsr01   155      32       兽人矿工          200      5       10
bsr01   155      32       兽人长矛兵        200      5       10
bsr01   155      32       兽人巡逻兵        200      5       10
bsr01   155      32       兽人巫医          200      5       10

bsr01   114      52       楔蛾              100      20       10
bsr01   114      52       兽人矿工          200      5       10
bsr01   114      52       兽人长矛兵        200      5       10
bsr01   114      52       兽人巡逻兵        200      5       10
bsr01   114      52       兽人巫医          200      5       10

bsr01   58       26       楔蛾              100      20       10
bsr01   58       26       兽人矿工          200      5       10
bsr01   58       26       兽人长矛兵        200      5       10
bsr01   58       26       兽人巡逻兵        200      5       10
bsr01   58       26       兽人巫医          200      5       10

bsr01   25       74       楔蛾              100      20       10
bsr01   25       74       兽人矿工           200      5       10
bsr01   25       74       兽人长矛兵         200      5       10
bsr01   25       74       兽人巡逻兵         200      5       10
bsr01   25       74       兽人巫医           200      5       10

bsr01   130      110       楔蛾              100      20       10
bsr01   130      110       兽人矿工          200      5       10
bsr01   130      110       兽人长矛兵        200      5       10
bsr01   130      110       兽人巡逻兵        200      5       10
bsr01   130      110       兽人巫医          200      5       10

bsr01   73       147       楔蛾              100      20       10
bsr01   73       147       兽人矿工          200      5       10
bsr01   73       147       兽人长矛兵        200      5       10
bsr01   73       147       兽人巡逻兵        200      5       10
bsr01   73       147       兽人巫医          200      5       10

bsr01   73       87        楔蛾              100      20       10
bsr01   73       87        兽人矿工          200      5       10
bsr01   73       87        兽人长矛兵        200      5       10
bsr01   73       87        兽人巡逻兵        200      5       10
bsr01   73       87        兽人巫医          200      5       10

bsr01   70       148       兽人战将          0        1        60
bsr01   165      28        兽人统帅          0        1        60

;石原矿洞
bsr02   39      47      楔蛾              100      20       10
bsr02   39      47      兽人矿工          200      5       10
bsr02   39      47      兽人长矛兵        200      5       10
bsr02   39      47      兽人巡逻兵        200      5       10
bsr02   39      47      兽人巫医          200      5       10

bsr02   46      115      楔蛾              100      20       10
bsr02   46      115      兽人矿工          200      5       10
bsr02   46      115      兽人长矛兵        200      5       10
bsr02   46      115      兽人巡逻兵        200      5       10
bsr02   46      115      兽人巫医          200      5       10

bsr02   56      176       楔蛾              100      20       10
bsr02   56      176       兽人矿工          200      5       10
bsr02   56      176       兽人长矛兵        200      5       10
bsr02   56      176       兽人巡逻兵        200      5       10
bsr02   56      176       兽人巫医          200      5       10

bsr02   97      203       楔蛾              100      20       10
bsr02   97      203       兽人矿工          200      5       10
bsr02   97      203       兽人长矛兵        200      5       10
bsr02   97      203       兽人巡逻兵        200      5       10
bsr02   97      203       兽人巫医          200      5       10

bsr02   110      260       楔蛾              100      20       10
bsr02   110      260       兽人矿工          200      5       10
bsr02   110      260       兽人长矛兵        200      5       10
bsr02   110      260       兽人巡逻兵        200      5       10
bsr02   110      260       兽人巫医          200      5       10

bsr02   184       229       楔蛾              100      20       10
bsr02   184       229       兽人矿工          200      5       10
bsr02   184       229       兽人长矛兵        200      5       10
bsr02   184       229       兽人巡逻兵        200      5       10
bsr02   184       229       兽人巫医          200      5       10

bsr02   272       266       楔蛾              100      20       10
bsr02   272       266       兽人矿工           200      5       10
bsr02   272       266       兽人长矛兵         200      5       10
bsr02   272       266       兽人巡逻兵         200      5       10
bsr02   272       266       兽人巫医           200      5       10

bsr02   157      157       楔蛾              100      20       10
bsr02   157      157       兽人矿工          200      5       10
bsr02   157      157       兽人长矛兵        200      5       10
bsr02   157      157       兽人巡逻兵        200      5       10
bsr02   157      157       兽人巫医          200      5       10

bsr02   203       194       楔蛾              100      20       10
bsr02   203       194       兽人矿工          200      5       10
bsr02   203       194       兽人长矛兵        200      5       10
bsr02   203       194       兽人巡逻兵        200      5       10
bsr02   203       194       兽人巫医          200      5       10

bsr02   262       210        楔蛾              100      20       10
bsr02   262       210        兽人矿工          200      5       10
bsr02   262       210        兽人长矛兵        200      5       10
bsr02   262       210        兽人巡逻兵        200      5       10
bsr02   262       210        兽人巫医          200      5       10

bsr02   274       130        楔蛾              100      20       10
bsr02   274       130         兽人矿工          200      5       10
bsr02   274       130         兽人长矛兵        200      5       10
bsr02   274       130         兽人巡逻兵        200      5       10
bsr02   274       130         兽人巫医          200      5       10

bsr02   230       112        楔蛾              100      20       10
bsr02   230       112         兽人矿工          200      5       10
bsr02   230       112         兽人长矛兵        200      5       10
bsr02   230       112         兽人巡逻兵        200      5       10
bsr02   230       112         兽人巫医          200      5       10

bsr02   241       61        楔蛾              100      20       10
bsr02   241       61         兽人矿工          200      5       10
bsr02   241       61         兽人长矛兵        200      5       10
bsr02   241       61         兽人巡逻兵        200      5       10
bsr02   241       61         兽人巫医          200      5       10

bsr02   141       72        楔蛾              100      20       10
bsr02   141       72         兽人矿工          200      5       10
bsr02   141       72         兽人长矛兵        200      5       10
bsr02   141       72         兽人巡逻兵        200      5       10
bsr02   141       72         兽人巫医          200      5       10

bsr02   110       111        楔蛾              100      20       10
bsr02   110       111         兽人矿工          200      5       10
bsr02   110       111         兽人长矛兵        200      5       10
bsr02   110       111         兽人巡逻兵        200      5       10
bsr02   110       111         兽人巫医          200      5       10

bsr02   40       248       兽人战将          0        1        60
bsr02   241      61        兽人统帅          0        1        60


bsrlm   35        31          楔蛾              100      30        10
bsrlm   35        31          兽人矿工          100      10        15
bsrlm   35        31          兽人长矛兵        100      10        20
bsrlm   35        31          兽人巡逻兵        100      10        25
bsrlm   35        31          兽人巫医          200      10        30
bsrlm   35        31          兽人巨魔          0        1        120 249

bsrlm1   35        31          楔蛾              100      30        10
bsrlm1   35        31          兽人矿工          100      10        15
bsrlm1   35        31          兽人长矛兵        100      10        20
bsrlm1   35        31          兽人巡逻兵        100      10        25
bsrlm1   35        31          兽人巫医          200      10        30
bsrlm1   35        31          兽人巨魔          0        1        120 249

;雪山
NZ003    80        15          月魔蜘蛛          150      20       10
NZ003    80        15          迷失雪鬃狼        150      10       15
NZ003    80        15          神将随从          150      10       20
NZ003    80        15          巡游夜叉          150      5       25
NZ003    80        15          神龙恶灵          150      5       30


NZ003    49        48          月魔蜘蛛          150      20       10
NZ003    49        48          迷失雪鬃狼        150      10       15
NZ003    49        48          神将随从          150      10       20
NZ003    49        48          巡游夜叉          150      5       25
NZ003    80        15          神龙恶灵          150      5       30
NZ003    49        48          雪山力士          0        1        60 1 249

NZ003    17        70          月魔蜘蛛          150      20       10
NZ003    17        70          迷失雪鬃狼        150      10       15
NZ003    17        70          神将随从          150      10       20
NZ003    17        70          巡游夜叉          150      5       25
NZ003    17        70          神龙恶灵          150      5       30

NZ003    18        28          月魔蜘蛛          150      20       10
NZ003    18        28          迷失雪鬃狼        150      10       15
NZ003    18        28          神将随从          150      10       20
NZ003    18        28          巡游夜叉          150      5       25
NZ003    18        28          神龙恶灵          150      5       30

NZ003    77        75          月魔蜘蛛          150      20       10
NZ003    77        75          迷失雪鬃狼        150      10       15
NZ003    77        75          神将随从          150      10       20
NZ003    77        75          巡游夜叉          150      5       25
NZ003    77        75          神龙恶灵          150      5       30
;雪山二层
NZ015    33        46          月魔蜘蛛          300      20       10
NZ015    33        46          迷失雪鬃狼        300      10       15
NZ015    33        46          神将随从          300      10       20
NZ015    33        46          巡游夜叉          300      5        25
NZ015    33        46          神龙恶灵          300      5        30
NZ015    33        46          神将守卫          300      10       35

NZ015    57        110          月魔蜘蛛          300      20       10
NZ015    57        110          迷失雪鬃狼        300      10       15
NZ015    57        110          神将随从          300      10       20
NZ015    57        110          巡游夜叉          300      5        25
NZ015    57        110          神龙恶灵          300      5        30
NZ015    57        110          神将守卫          300      10       35

NZ015    51        159          月魔蜘蛛          300      20       10
NZ015    51        159          迷失雪鬃狼        300      10       15
NZ015    51        159          神将随从          300      10       20
NZ015    51        159          巡游夜叉          300      5        25
NZ015    51        159          神龙恶灵          300      5        30
NZ015    51        159          神将守卫          300      10       35

NZ015    120        158          月魔蜘蛛          300      20       10
NZ015    120        158          迷失雪鬃狼        300      10       15
NZ015    120        158          神将随从          300      10       20
NZ015    120        158          巡游夜叉          300      5        25
NZ015    120        158          神龙恶灵          300      5        30
NZ015    120        158          神将守卫          300      10       35


NZ015    123        111          月魔蜘蛛          300      20       10
NZ015    123        111          迷失雪鬃狼        300      10       15
NZ015    123        111          神将随从          300      10       20
NZ015    123        111          巡游夜叉          300      5        25
NZ015    123        111          神龙恶灵          300      5        30
NZ015    123        111          神将守卫          300      10       35
NZ015    123        111          雪山魔王          0        1        120 1 249

NZ015    137        56           月魔蜘蛛          300      20       10
NZ015    137        56          迷失雪鬃狼        300      10       15
NZ015    137        56          神将随从          300      10       20
NZ015    137        56          巡游夜叉          300      5        25
NZ015    137        56          神龙恶灵          300      5        30
NZ015    137        56          神将守卫          300      10       35

NZ015    195        56          月魔蜘蛛          300      20       10
NZ015    195        56          迷失雪鬃狼        300      10       15
NZ015    195        56          神将随从          300      10       20
NZ015    195        56          巡游夜叉          300      5        25
NZ015    195        56          神龙恶灵          300      5        30
NZ015    195        56          神将守卫          300      10       35

NZ015    176        96          月魔蜘蛛          300      20       10
NZ015    176        96          迷失雪鬃狼        300      10       15
NZ015    176        96          神将随从          300      10       20
NZ015    176        96          巡游夜叉          300      5        25
NZ015    176        96          神龙恶灵          300      5        30
NZ015    176        96          神将守卫          300      10       35

NZ015    189        160         月魔蜘蛛          300      20       10
NZ015    189        160         迷失雪鬃狼        300      10       15
NZ015    189        160         神将随从          300      10       20
NZ015    189        160         巡游夜叉          300      5        25
NZ015    189        160         神龙恶灵          300      5        30
NZ015    189        160         神将守卫          300      10       35


nfox03    34         33         巡游夜叉          100       5        35
nfox03    34         33         神龙恶灵          100       5        30
nfox03    34         33         神将随从          100       15       25
nfox03    34         33         神将守卫          100       15       20
nfox03    34         33         月魔蜘蛛          100       20       15


nfox03   34         33          兽神将之影        0         1       360
;寂静森林
r001A    98         137          寂静侍卫          100      5       15
r001A    160        124          寂静侍卫          100      5       15
r001A    142        71           寂静侍卫          100      5       15
r001A    94         39           寂静侍卫          100      5       15
r001A    42         71           寂静侍卫          100      5       15
r001A    50         118          寂静侍卫          100      5       15

r001A    98         137          寂静战将          100      5       20
r001A    160        124          寂静战将          100      5       20
r001A    142        71           寂静战将          100      5       20
r001A    94         39           寂静战将          100      5       20
r001A    42         71           寂静战将          100      5       20
r001A    50         118          寂静战将          100      5       20

r001A    98         137          寂静天将          100      5       25
r001A    160        124          寂静天将          100      5       25
r001A    142        71           寂静天将          100      5       25
r001A    94         39           寂静天将          100      5       25
r001A    42         71           寂静天将          100      5       25
r001A    50         118          寂静天将          100      5       25

r001A    100        100          赤月恶魔          0        1       60   1  249

;寂静战场

F005    101        43          寂静侍卫          200      2       15
F005    42         70          寂静侍卫          200      2       15
F005    50         125         寂静侍卫          200      2       15
F005    130        137         寂静侍卫          200      2       15
F005    154        72          寂静侍卫          200      2       15
F005    11         82          寂静侍卫          200      2       15
F005    58         64          寂静侍卫          200      2       15
F005    85         84          寂静侍卫          200      2       15

F005    101        43          寂静战将          200      2       20
F005    42         70          寂静战将          200      2       20
F005    50         125         寂静战将          200      2       20
F005    130        137         寂静战将          200      2       20
F005    154        72          寂静战将          200      2       20
F005    11         82          寂静战将          200      2       20
F005    58         64          寂静战将          200      2       20
F005    85         84          寂静战将          200      2       20

F005    101        43          寂静天将          200      2       25
F005    42         70          寂静天将          200      2       25
F005    50         125         寂静天将          200      2       25
F005    130        137         寂静天将          200      2       25
F005    154        72          寂静天将          200      2       25
F005    11         82          寂静天将          200      2       25
F005    58         64          寂静天将          200      2       25
F005    85         84          寂静天将          200      2       25

F005    72         34          魔龙巨蛾          100      1        60   1  249
F005    39         25          魔龙力士          100      1        60   1  249
F005    60         58          魔龙战将          100      1        60   1  249
F005    24         62          重装使者          100      1        60   1  249

;寂静大厅
D2083   79         43          寂静侍卫          50      15       15
D2083   79         43          寂静战将          50      15       20
D2083   79         43          寂静天将          50      15       25
D2083   79         43          寂静神牛          50      5        60    1  249
;龙神地宫
DM002A  13         21          寂静龙神          0       1        180   1  249
DM002A  13         21          魔龙射手          20      60       15


;地图名：玛雅神殿一
Fama1 31    38    白野猪            400    20    15
Fama1 31    38    牛魔将军          400    30    10
Fama1 31    38    牛魔侍卫          400    30    10
Fama1 31    38    牛魔祭司          400    30    10
Fama1 31    38    祖玛雕像          400    30    10
Fama1 31    38    祖玛弓箭手        400    30    10
Fama1 31    38    双头金刚          400    2     60
Fama1 31    38    双头血魔          400    2     60
Fama1 31    38    黄泉教主          400    2     60
Fama1 31    38    虹魔教主          400    2     60
Fama1 31    38    沃玛教主          400    2     60
Fama1 31    38    牛魔王            400    2     60
;地图名：玛雅神殿二
Fama2 31    38    白野猪            400    20    15
Fama2 31    38    牛魔将军          400    30    10
Fama2 31    38    牛魔侍卫          400    30    10
Fama2 31    38    牛魔祭司          400    30    10
Fama2 31    38    祖玛雕像          400    30    10
Fama2 31    38    祖玛弓箭手        400    30    10
Fama2 31    38    双头金刚          400    2     60
Fama2 31    38    双头血魔          400    2     60
Fama2 31    38    黄泉教主          400    2     60
Fama2 31    38    虹魔教主          400    2     60
Fama2 31    38    沃玛教主          400    2     60
Fama2 31    38    牛魔王            400    2     60
;地图名：玛雅神殿三
Fama3 31    38    月魔蜘蛛          400    30   30
Fama3 31    38    白野猪            400    20   15
Fama3 31    38    祖玛弓箭手        400    30   10
Fama3 31    38    祖玛雕像          400    30   10
Fama3 31    38    祖玛卫士          400    30   10
Fama3 42    19    赤月恶魔          0      1    60
Fama3 14    46    赤月恶魔          0      1    60
Fama3 14    47    双头金刚          400    2    60
Fama3 31    38    双头血魔          400    2    60
Fama3 31    38    黄泉教主          400    2    60
Fama3 31    38    虹魔教主          400    2    60
Fama3 31    38    沃玛教主          400    2    60
Fama3 31    38    牛魔王            400    2    60
Fama3 31    38    暗之牛魔王        400    2    60
Fama3 31    38    暗之双头血魔        400    1    60
Fama3 31    38    暗之双头金刚        400    1    60
Fama3 31    38    暗之虹魔教主        400    1    60
Fama3 31    38    暗之黄泉教主        400    1    60
Fama3 31    38    暗之沃玛教主        400    1    60
Fama3 31    38    暗之骷髅精灵        400    1    60
Fama3 31    38    重装使者            400    1    180
;地图名：玛雅神殿四
f013    26   21     月魔蜘蛛      50    10    30
f013    28   17     魔龙力士      50    1     60
f013    28   17     魔龙战将      50    1     60
f013    28   17     魔龙巨蛾      50    1     60
f013    22   33     暗之魔龙力士      50    1     60
f013    22   33     暗之魔龙战将      50    1     60
f013    22   33     暗之魔龙巨蛾      50    1     60
f013    23   37     魔龙教主           5    1     60

;烟花
R001B	100	100	红猪妖	        250	50	5
R001B	100	100	黑猪妖	        250	50	5
R001B	100	100	红猪妖	        250	50	5
R001B	100	100	黑猪妖	        250	50	5
R001B	100	100	红猪妖	        250	50	5
R001B	100	100	黑猪妖	        250	50	5
R001B	100	100	白猪妖	        200	30	15

R001B	100	100	虹魔教主	200	1	30
R001B	100	100	双头金刚	200	1	30
R001B	100	100	双头血魔	200	1	30
R001B	100	100	魔龙力士	200	1	30
R001B	100	100	魔龙战将	200	1	30
R001B	100	100	魔龙巨蛾	200	1	30
R001B   100     100     魔影巨人        100     1       360


;宫殿长廊
D505A	102	97	骷髅长枪兵1	40	10	15
D505A	102	97	骷髅长枪兵1	40	10	15
D505A	102	97	骷髅长枪兵1	40	10	15
D505A	102	97	骷髅长枪兵1	40	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	恶灵僵尸1	60	10	15
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽战士1	80	15	10
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5
D505A	102	97	半兽人1	100	20	5

;特殊

D505A	38	85	触龙神	        0	1	30
D505A	131	95	触龙神	        0	1	30
D505A	142	178	魔龙特使	0	1	120
D505A	118	13	绿魔蜘蛛	0	1	120
D505A	102	97	双头血魔	100	1	60
D505A	102	97	双头金刚	100	1	60
D505A	102	97	重装使者	100	1	120
D505A	102	97	魔龙教主	100	1	120
